Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Adgrb1,9.068258474067232,4.836017324470532,2.44651778906106,6.02774789192448e-4,0.002807374500690038,TRUE
A330048O09Rik,18.33578326658765,4.803838704181632,2.8721517621813377,0.0013163309679901439,0.005394134862460142,TRUE
Bcl11b,27.369822052113697,4.794826726662839,2.6550535164972326,9.732738489368564e-4,0.0041963724090052215,TRUE
Tmem108,138.96705121788548,4.778813371031519,1.0928884418540494,5.180329496840358e-7,6.165614114457652e-6,TRUE
Tpsb2,228.0436490681528,4.778745822881941,1.8692895163737822,1.444765174048063e-4,8.281232685569434e-4,TRUE
Sh3gl2,50.073917329669335,4.720633996974841,1.3050004936839024,2.6179980729967724e-5,1.9079068629370587e-4,TRUE
Thsd7a,72.33998346674828,4.707225418906879,0.981362936221825,5.106680353413699e-7,6.094075855200397e-6,TRUE
Zpbp,7.3905799771361425,4.7051078904566355,2.317595237699344,5.078363977023105e-4,0.0024302879666938783,TRUE
Lhfpl1,11.934869581154578,4.693805855522674,2.4876323780737906,8.350117371162034e-4,0.003700620198583174,TRUE
Ppp4r4,39.52517532374167,4.689300251577874,1.1569462674266144,1.680768263580503e-5,1.298928395853547e-4,TRUE
Gm37499,13.40109478803318,4.6789882842026556,2.3022202031071988,5.148647001125202e-4,0.0024596543023192785,TRUE
Sox6,68.13433688474935,4.6610114679740375,1.1251457459721748,5.325263656243965e-6,4.819700650904348e-5,TRUE
2700054A10Rik,12.746973501796132,4.644621458761534,2.2393293749769114,4.4126975784591606e-4,0.0021621098160445203,TRUE
Gm6483,13.493062009910219,4.637008306867848,2.3404203662662724,6.271154872096508e-4,0.0028983635337759893,TRUE
Peg12,13.875118629504366,4.616347185206328,2.28601179088149,5.495696840919563e-4,0.0025984429956882726,TRUE
Lrriq1,31.798252363930946,4.610150303492005,2.5194038555949954,9.815013295653159e-4,0.004224723114215925,TRUE
Kif17,8.918577674793553,4.606590138798962,2.2904448724098923,5.638714261222506e-4,0.0026563049978745846,TRUE
Cadm2,15.750712200777258,4.5931625385064105,2.2490876818400984,5.048143539920751e-4,0.002421227603432798,TRUE
Dhh,15.432914093661447,4.592721368927654,2.275872468083195,5.577352350816386e-4,0.002629965489313882,TRUE
Gfra1,1377.8339465221472,4.5815706047076095,0.8099602230160629,4.889746463443502e-10,1.2704785393913433e-8,TRUE
Abca1,2751.2591633583374,4.573632363151412,0.31499701726678614,4.839514880333253e-49,9.342683476483345e-45,TRUE
Gli3,61.209300722465265,4.569653244380206,1.021108310701298,9.394137895553054e-7,1.0352893633517107e-5,TRUE
Gm41381,13.627147070739527,4.5670161303325765,2.3550823690772043,7.404743415030222e-4,0.0033461744294746823,TRUE
Rep15,10.772950362213617,4.5550553739091155,2.2311522845325666,5.108561168161828e-4,0.002443527585514472,TRUE
Dcdc2a,36.76652581807391,4.527983491328311,2.523709918723485,0.0011054582787071404,0.004665691314044894,TRUE
Tspyl5,17.982786367468808,4.519941333441878,2.4042145340866172,9.018663039412488e-4,0.003933693853950702,TRUE
Aloxe3,8.276637563906778,4.51728015278649,2.4048173163005138,9.145216409775986e-4,0.003982570361813039,TRUE
Foxc2,13.521815676935955,4.515403077809114,2.4670158972301706,0.0010437309744233336,0.0044483486551438484,TRUE
Gm11771,13.680839061703946,4.499879872280347,2.7678980899866827,0.0016578121202993137,0.0065327746442903145,TRUE
Zfp423,40.606635333263974,4.499229986247209,1.3655426412493765,4.2039967569691217e-4,0.0020745950253908203,TRUE
Gm38655,16.097736112099202,4.498721531692736,2.293262483324484,6.998965268707402e-4,0.0031821720327931324,TRUE
Gli1,19.587831583956834,4.497585538022923,2.7371129582890292,0.001598599257442003,0.006348685181015813,TRUE
Pcdhga5,34.23718429804253,4.479683011926196,1.4013512214229542,5.398632212356698e-4,0.002560702576401623,TRUE
F830016B08Rik,46.7201845316887,4.457242946288858,2.6932616802831832,0.0015111001637387515,0.006067343731484318,TRUE
Cdh3,288.15818566058874,4.449321437034553,0.8840818352381787,1.7487775194102267e-8,3.111534563337735e-7,TRUE
Gm1600,10.841019193822452,4.442242013143732,2.323265108459529,8.422733444284434e-4,0.0037268134114579647,TRUE
Pcdhga11,17.52948496731615,4.42969811078328,2.531999199501446,0.0013096483639801618,0.0053713111677580255,TRUE
Cep295nl,11.435604965142037,4.377852566853063,2.452658451433394,0.0012449316882931058,0.00515738331384086,TRUE
Cyyr1,616.6600260491884,4.356581443157983,0.818927908118576,3.4871452223246477e-9,7.463341298999704e-8,TRUE
Glcci1,14.245935727333213,4.355424185555589,2.3411373604230854,0.0010165823627838926,0.004356298005225981,TRUE
Tet1,13.118656744878793,4.354510618805129,2.3889575717161904,0.0011303662282154455,0.004751082089200778,TRUE
Gm13071,9.390801308565175,4.352183800468673,2.334418614900485,0.0010089183766124289,0.004333074362737028,TRUE
Wscd2,21.58402582521091,4.346070537047847,2.524936171295419,0.0014376565098829298,0.00581113042782453,TRUE
Camk4,12.212581530445766,4.343069220245142,2.4710405907318824,0.0013510777678150219,0.005510787303542996,TRUE
Gm8188,8.845875344442964,4.33665509812709,2.436036494878539,0.0012900692261511445,0.005306794462145289,TRUE
Ppm1e,15.789301645114666,4.334454166219124,2.297499600598634,9.443734260422969e-4,0.004094122836233224,TRUE
Lgals2,7.847303198202782,4.33300797058695,2.6124518139288773,0.0017343719993721273,0.006788737114330682,TRUE
Arsj,16.601904544180556,4.332538893983003,2.2202893491241658,7.657575407073693e-4,0.0034370958668578856,TRUE
Phyhip,14.610394578431913,4.321749847948767,2.9630843294882214,0.0023127971360935337,0.008639029372626585,TRUE
Bmp8b,5.617731624852424,4.302330370647367,2.5895336701412455,0.0017745872779330438,0.006919492506664797,TRUE
Ccdc60,27.0248439108811,4.297051256602781,2.789545520703607,0.002010922332332853,0.007675537910879945,TRUE
Zfp750,559.3692550413618,4.285366616452354,0.748242777596068,3.8110292850338877e-10,1.0175922593026169e-8,TRUE
Abcc1,1363.6675621278246,4.266797607759402,0.49031553883341755,1.6520106139820892e-19,4.6900095445476807e-17,TRUE
Zfp551,33.53309338818225,4.264254484470547,1.105777819441684,4.3163476121233124e-5,2.954861370639736e-4,TRUE
Nphp4,75.07921456442271,4.2601568863861,1.0177725530532977,3.906188705759815e-6,3.660629755567632e-5,TRUE
Nkx2-9,13.508271100690058,4.248695035439282,2.733539604209713,0.0021085209911695054,0.007986069792922759,TRUE
Wnt16,49.84854008384918,4.227718360810782,1.5761306022884178,5.66047433859195e-4,0.0026649703532375204,TRUE
Fhl5,12.701677522890824,4.2201824865880555,2.3366607548499574,0.0012498334634907203,0.005168816412315414,TRUE
Rbpj-ps3,14.994292440460075,4.219859587366747,2.419878458168785,0.0014613635366545633,0.005890921502425631,TRUE
Nr2f1,18.600680970122415,4.214928393995353,2.36104850300102,0.0013143367593798111,0.005387106399114067,TRUE
Slc8a2,13.07316951133168,4.20925165858924,2.5542589994212457,0.0018145164004099606,0.007053813755520396,TRUE
Slc13a4,12.678800625908687,4.208972923365323,2.7752046861596327,0.0022737776453250836,0.008520046087538964,TRUE
Tmem52,16.78813911499871,4.207489832358612,1.4201026127584186,0.001010539426169566,0.004337141756826027,TRUE
Zfp879,9.128918865623742,4.194800422324478,2.271255263121614,0.0011257941594826869,0.004735989594424335,TRUE
Spns3,10.307352848634851,4.190659269864701,2.460600842394583,0.001644992651100738,0.006494188779038804,TRUE
Tll1,84.93692991070381,4.1804796978158025,0.8044092431171317,1.3916216958615686e-8,2.536851448404871e-7,TRUE
Gzmb,22.441142698471392,4.178967196035649,1.5961174163945704,0.001425452701951656,0.00577510270958588,TRUE
Tox2,118.52823950789204,4.178959097218199,1.1625592728508474,1.4687357784499817e-5,1.1540066830678427e-4,TRUE
Ankrd65,15.236487193329236,4.162120941153277,2.6096616171956386,0.0020321424030467516,0.007737772996216477,TRUE
Hlf,137.83701430744637,4.155396679862636,0.9115218910094479,2.473582430675323e-7,3.2418539595510595e-6,TRUE
Sspo,10.322275953004198,4.151220785104105,2.4625718426410734,0.0017387706573563095,0.006799779765655218,TRUE
Cd96,17.840094649694887,4.144574382323309,2.335850254828285,0.0013956844061707812,0.005666509771709453,TRUE
Gmnc,14.644472284872764,4.1350553092998386,3.6618421589114765,0.0032839445830311967,0.011549744976392284,TRUE
Cacng7,67.09070854162474,4.131711464653868,1.1346837053596304,3.8125801205998734e-5,2.6571068313422584e-4,TRUE
Gm14964,15.72723691407622,4.131271098877599,2.3369563304118253,0.0014261162289261702,0.005776578640247527,TRUE
Gm10399,8.407375976180555,4.12725889240679,2.525439592388373,0.001977257777608673,0.007569098036235461,TRUE
Adgrg2,146.24324670321556,4.126471588046032,0.9747907517227072,1.1842426638753773e-6,1.2764826703581329e-5,TRUE
Col4a6,482.97945102348706,4.117726732323849,0.7755818452138454,4.127895937351568e-9,8.709183723559782e-8,TRUE
Fa2h,11.397450194381447,4.114938824746543,2.516033628419146,0.0019666631935689603,0.007541090931119436,TRUE
Smarce1-ps1,8.719290252019626,4.110830911402878,2.3552708275504166,0.0015456636354515324,0.0061791336679212746,TRUE
Nynrin,169.06862863754685,4.10762706177621,0.7331205517786064,2.0191789663461842e-9,4.5859117582721274e-8,TRUE
Spata18,96.82185103939973,4.094785330400875,1.667075041414985,0.0017389542969717593,0.006799779765655218,TRUE
Adra1a,13.068395962148687,4.089539474980681,2.482601370707688,0.0019233209713160893,0.007405207688722996,TRUE
Akap14,22.63757534062625,4.0760384244353975,2.466783437973348,0.001880703516318892,0.007273033129514465,TRUE
Stat4,20.84029953451181,4.069001867952421,2.4242209623686515,0.0017938465937903242,0.006984713290262648,TRUE
Rorb,9.117858859896497,4.066061351483215,2.341295001563552,0.001604261786237101,0.0063685531119282825,TRUE
Pcdhga3,19.63020995275031,4.063320305649346,2.4319137547440937,0.001832318740968298,0.007108173159828792,TRUE
Gm37131,7.2757216725204445,4.039675329317748,3.337846900667675,0.00362638441703773,0.012537133089346952,TRUE
Gm26586,13.042954814728175,4.0337735292898556,2.6021769931249743,0.0023637890310712804,0.008800954145579762,TRUE
Gm15721,6.159020006468621,4.032068566848528,2.676013534963135,0.0026498602595174366,0.009677554353004941,TRUE
9130213A22Rik,7.829968893554645,4.031665852885884,2.4514172546787307,0.002027821504271844,0.007725891876843881,TRUE
Papln,30.801606795003945,4.023943124725827,1.585915707957013,8.611399036204426e-4,0.0037859954086523905,TRUE
Atad3aos,10.751995989566158,4.023082394367344,2.4154441472065495,0.0019263791870931645,0.007414025160851982,TRUE
Gm43951,7.711986690637039,4.003729804882493,2.2678365665126763,0.0015353603301418884,0.006148129262266989,TRUE
1700095J03Rik,12.080903051369008,3.998705551615732,2.508806346814917,0.0022354160483787234,0.008405669422273327,TRUE
Gm13415,27.940675958205084,3.995089074666775,2.987095351669957,0.003176163849205976,0.011230007895406843,TRUE
Zswim5,85.1868474336469,3.987960662332842,0.8623695800083364,4.312086650907428e-7,5.261999544612383e-6,TRUE
Chtf8,91.90820523024637,3.9818570417679706,0.7365543019565292,1.4549270209527468e-8,2.6380676300102294e-7,TRUE
Slc26a8,7.546221281267824,3.9702084475251165,2.600118273323624,0.0026315845949483724,0.009625377151473727,TRUE
Cyp4b1,8058.283139317148,3.9649157964512303,0.7474430052747619,4.4527420258097605e-9,9.292992952244047e-8,TRUE
Npy4r,14.757321672378866,3.955109603091604,3.0270412813675676,0.003304852995561791,0.011616931369140637,TRUE
Fer1l4,407.0969054692919,3.9511071400508953,0.8414481496802262,1.145477679580102e-7,1.6299095124354292e-6,TRUE
Atp10b,1034.6875265280503,3.943966766153602,0.6909853388842865,4.4519202914204153e-10,1.1661373300660938e-8,TRUE
Bcl11a,18.609595185037197,3.943776762760101,2.785058063984187,0.0029109287531850626,0.010441374875555116,TRUE
Zfp169,67.24971989288284,3.937813416985341,0.708507948492661,8.195149401402585e-9,1.5789157604199292e-7,TRUE
Cxxc4,9.84164738832292,3.929518893316757,2.9478640541124257,0.0033326842249477707,0.011695595157719818,TRUE
Malrd1,12.348599115650613,3.9240615333473348,2.801090627195574,0.003093024221119794,0.010986353742174356,TRUE
Aqp4,5704.194294390493,3.9112758206779734,0.782199865775278,2.2463710557784982e-8,3.8823807727666886e-7,TRUE
Ush1g,30.813989563394482,3.908599989728111,2.581476024386778,0.002567152328366619,0.009436191107981261,TRUE
Gm3365,10.74960029234556,3.903688586718864,2.313475562141762,0.0019430711237992469,0.007466359085379072,TRUE
Itprid1,310.4682740259673,3.8984683002993847,0.7984384129155884,4.739232530382285e-8,7.554986292240299e-7,TRUE
Gm44275,12.41977481410161,3.897337717646382,2.356533112038653,0.0021156316846677376,0.008008288171080524,TRUE
Slc10a5,78.34164485860529,3.8914339403231644,0.9456023645221309,3.133160836577417e-6,3.018247003499353e-5,TRUE
Ces1f,923.6382335373644,3.88721834562547,0.7307229685299967,4.5114508516552004e-9,9.374979407018692e-8,TRUE
Nrg2,20.59479469031473,3.887189319555462,1.648340557673262,0.0027674703101763097,0.010019882659031068,TRUE
Slfn3,12.649629777420714,3.883945003529257,2.5004094191514326,0.002539387030070489,0.009355508896089845,TRUE
Gm26550,9.585296234343133,3.8822192592164315,2.428212082712864,0.0023662719492341397,0.008808499803309887,TRUE
Zc3h6,118.42431649947477,3.8565208618809796,0.6450666082352179,3.20008503778817e-10,8.676635063834357e-9,TRUE
Scube2,86.52713500425352,3.8504139845329455,1.6656139272526662,8.9219851917109e-4,0.0038968082381443192,TRUE
Cyp26b1,103.44657920098446,3.8436703794669524,1.0357634529760307,1.244182930836979e-5,1.0007896449919949e-4,TRUE
Adcy9,215.38465791312382,3.841849657941154,0.6761029589574257,1.1592618394512067e-9,2.7663225971082256e-8,TRUE
Myo15b,13.354859986430546,3.8404935815675643,2.3942117510850713,0.0023710268524761344,0.008824498435907418,TRUE
Wbscr25,8.425398160092216,3.8350459154801673,2.5395786392597386,0.0028562234620094543,0.010289119972773375,TRUE
Egfr,427.7967170311387,3.834623208078857,0.6826269703918114,8.695357753548512e-10,2.114154677988086e-8,TRUE
Fam171b,12.214080273744639,3.83280647783613,2.570730138046855,0.0028868974999710323,0.010376383585354828,TRUE
Gsg1l,15.412547609714524,3.821657209096714,2.794750789638219,0.003338131480747045,0.011702621106804407,TRUE
3110053B16Rik,7.931787598475133,3.812329234806725,2.3989975000714483,0.002521676444886099,0.009300910158296932,TRUE
Rgs7,7.524587172405282,3.806418999755561,2.4729701743280326,0.0027856931849493307,0.01007641126764977,TRUE
Gm36377,13.3910518285371,3.79375980412575,2.400725605608774,0.0025439704888451267,0.009368819207774737,TRUE
A430027H14Rik,9.249632243852966,3.7872367761354746,2.614585388722543,0.0031868110425034976,0.011261465710329493,TRUE
Rptn,20.753002729994886,3.7849562031395716,1.5113049501622988,0.0026323635012559013,0.009626402233708123,TRUE
Mtus1,5370.471551426034,3.7808092473178423,0.4422676168349258,6.2609755281801575e-19,1.5183177943572416e-16,TRUE
Pou2f3,8.483805391504236,3.776863828416434,2.556048755439714,0.0030968273395955456,0.010995816036581205,TRUE
Igsf10,69.18457993363118,3.7689227819165074,1.2696517726610406,2.830880921429232e-4,0.0014806327875424364,TRUE
Pcyt1b,136.83095734556335,3.7662293658104162,0.8378663599716573,3.235846466957554e-7,4.107035900369203e-6,TRUE
Cdh6,352.0819041081442,3.7643777609400395,1.2161180350696532,5.8355632433794664e-5,3.8136610837319096e-4,TRUE
Zbtb16,898.9966090801397,3.740205400667181,0.9066255664906787,1.350974184543896e-6,1.4236111699028337e-5,TRUE
Igf2,9.275110030358627,3.7347489863400396,2.3818669243542576,0.002710271915317223,0.009859016266289614,TRUE
Cd4,124.52930382436004,3.72031614327779,1.412533915314033,4.387961185329994e-4,0.0021513463713588223,TRUE
Gm47155,17.354682447077003,3.7133461867895536,1.3608936548555979,0.0022414494105049685,0.008425074156892216,TRUE
Ngfr,799.07172798461,3.7127249909730846,1.1343514489849502,3.3874945109083945e-5,2.396716673236676e-4,TRUE
Gm5421,6.995067175331047,3.7112708430059933,2.2736131490039404,0.0024340554443217414,0.009029485079291164,TRUE
Cplane2,5.554856459578981,3.709497209621319,2.407454076488238,0.002948022058133354,0.0105509020823627,TRUE
Muc16,295.3665290900909,3.695551504802458,1.1817735883050808,5.952552949694168e-5,3.8730716108475197e-4,TRUE
Gpr18,22.722430678459975,3.6925988129833827,2.8807802334764614,0.003791670525811954,0.01301995722177157,TRUE
Pcdhgb4,32.992697652327095,3.6859886107759516,1.0752734428429824,6.977874453011468e-5,4.4308073128768063e-4,TRUE
Arhgap40,522.4565643663684,3.6807619679373578,0.9401639845708666,3.471099710064778e-6,3.299339236967037e-5,TRUE
Acsl1,2257.2692451867615,3.674973368885318,0.516680536446792,5.898841327219962e-14,4.0670404222136205e-12,TRUE
Ifi202b,146.6448656922808,3.666600513741008,1.6227276098615169,7.472610359427636e-4,0.0033713190696132394,TRUE
Sytl5,156.17310514260876,3.66251660817767,0.974213984639935,9.7442022032628e-6,8.083877246840928e-5,TRUE
Sgcd,11.265242568994344,3.658482309623187,2.341086878451157,0.002843855660438334,0.010254372114312496,TRUE
Tspan33,175.42992405434345,3.653824583916215,0.9801473475158444,9.091552537495292e-6,7.607820621428114e-5,TRUE
Nhs,29.78380853994725,3.6514567446863433,1.3251991448171603,8.31682590223166e-4,0.0036901016787538998,TRUE
Osr1,504.7438939440313,3.6409187862195846,0.791866931633969,1.8427335407255307e-7,2.49117444003546e-6,TRUE
B3galt5,12.023663132730016,3.6326009525654124,2.3528131691619896,0.002956586165247069,0.010575670913487987,TRUE
Prr16,16.257765428312965,3.6322118957485703,2.4890349031021035,0.0033314249111343467,0.011693301438081557,TRUE
Zfp109,55.53668727223196,3.6310209619602998,0.7812927582473915,8.496222756373801e-7,9.51817019846715e-6,TRUE
Crim1,1436.0261316806077,3.6268002494441904,0.3885204267480759,6.507384203288889e-22,3.356632228011519e-19,TRUE
Il21,10.89952757746121,3.620724234264729,2.2607234540354226,0.0026905456590291758,0.009803885229814692,TRUE
Rhobtb3,96.63675559387062,3.6106785003783357,0.7868743670526668,4.1455439510763197e-7,5.090949489537426e-6,TRUE
Fbxo27,19.3692673551761,3.6071606954112014,1.6307557796411827,0.004085920339812376,0.013855277671737201,TRUE
AI427809,19.002568974095787,3.6059338900153888,1.355968985776011,0.0010400948793883365,0.0044353946645884325,TRUE
Otx1,193.59553927607797,3.605103660516228,0.7739374226086432,1.6760105592219516e-7,2.2849847348714534e-6,TRUE
Gm44421,14.89679045038569,3.597877205756921,2.504142054128948,0.0035399409749428622,0.012273217001602004,TRUE
Ptch2,10.792508075988405,3.5940804595354043,2.9908101056122574,0.004459747212729048,0.014879955053877337,TRUE
Ston1,461.98818352531316,3.590673470580514,0.9255264688826552,4.669363475418503e-6,4.285728388396573e-5,TRUE
Fmo3,1502.5819266730825,3.5905345357387355,1.0121789411019217,1.4201873417843792e-5,1.1195065999651875e-4,TRUE
Tlr5,141.55438978652361,3.5801803360963382,0.7186280033545598,6.344179192318407e-8,9.821521997410334e-7,TRUE
Ppl,6581.001602590227,3.5703362011765734,0.5453589468174334,2.982731150358584e-12,1.3027516936124992e-10,TRUE
Trnp1,85.72905285937672,3.5645712530747797,1.0785340179568705,5.605063733863904e-5,3.6867378324443835e-4,TRUE
Srgap1,256.28588783880366,3.5628439155697733,0.7394221944802306,9.474898618056335e-8,1.3878066602547614e-06,TRUE
Slc2a13,33.697042438493305,3.5617607205396973,1.5197152180705915,0.0017010826834600661,0.006685545847759889,TRUE
Lingo1,7.409247474748967,3.5612427147979484,2.42990756443726,0.0035667341038491704,0.01235746623740277,TRUE
Plagl1,183.97821367824963,3.560135294770111,0.8474439913615364,2.0707963344284926e-6,2.0908328052375548e-5,TRUE
Dsg2,1042.8239419121887,3.5584554848353434,0.4120385821763412,3.898753304469755e-19,1.0171004397674139e-16,TRUE
Themis3,7.980197426687831,3.5563102783010914,2.3723807853125947,0.0034206267323731144,0.011921862984015702,TRUE
Adra1d,7.527546369937641,3.5522588903772703,2.54129566081595,0.003946545486557039,0.013467926572031753,TRUE
Fan1,179.29317110898927,3.5458375556456305,0.5528008461756023,1.991852384027664e-11,7.200882073717988e-10,TRUE
Kif7,60.35089942635632,3.5452384424613976,0.7564362230931618,5.894915886761084e-7,6.93065476211466e-6,TRUE
Clec2f,145.72438085934954,3.544812609328961,0.7640171911160277,2.4646457353625393e-7,3.232336000079743e-6,TRUE
Tceal3,7.5718641999933265,3.5396037688763724,2.452729171724615,0.003752524487346038,0.01290389833064041,TRUE
Plag1,32.21183437105599,3.5386140896505887,1.2040163668651973,2.7755591990380295e-4,0.0014544563066620293,TRUE
Nr1i2,9.706331750746733,3.534367306003486,2.8780297189584605,0.004577591925067568,0.015220532572068447,TRUE
Amy1,35.484189520233144,3.532149469371547,1.4507121550321442,0.001532503349471791,0.0061379620667122254,TRUE
Myh11,1458.027186596863,3.51937435927157,0.8946716974906229,3.5078528730855113e-6,3.330993591486267e-5,TRUE
Mylip,1488.2936128717522,3.5133596406053953,0.358769289389393,8.396996173221924e-24,8.531790059160486e-21,TRUE
Mgat3,4075.395461732603,3.512811895627719,0.7254942603936473,6.240677642632868e-8,9.691369546123345e-7,TRUE
Cav1,7401.868090760724,3.5051766336159424,0.42998495332146164,2.02360752926524e-17,3.338952423287646e-15,TRUE
Hoxa4,18.33799502872906,3.48114204382998,1.3888615107305349,0.0035751047051678082,0.012382023023549432,TRUE
Lpar3,197.43677088933788,3.4708468024298234,0.5845013191563002,1.733709531141614e-10,4.995412313237143e-9,TRUE
Atp2c2,517.9562987039178,3.464324750788607,0.6950750876510686,3.214045380556183e-8,5.344284760692258e-7,TRUE
Crybg3,1976.79282759849,3.4558767699888526,0.38766528221156404,2.898831122248865e-20,1.0558855625474405e-17,TRUE
Dhrs9,110.94694289432262,3.4465062084752596,1.3105453106141183,3.4729705765131904e-4,0.0017643604468312406,TRUE
Exph5,525.0661723957679,3.4456563739822648,0.5309789540260372,5.973804467186683e-12,2.3729278855769323e-10,TRUE
Ptpn14,1629.2317569857366,3.444755239601567,0.3844520091016283,1.900226283883047e-20,7.192915374580828e-18,TRUE
Zkscan2,7.413947894153794,3.4391685245031773,2.5211811317008994,0.0044186867593583555,0.014781101795684308,TRUE
Gm14295,29.216635712157007,3.433159306531929,1.9422229519172947,0.006294223547020659,0.019818950509742916,TRUE
Gm26912,6.585227194875714,3.4315548631056885,2.3647860521485513,0.003958904285066912,0.013498171533595326,TRUE
Gm35550,7.227509903864281,3.4285723739928473,2.9761304387944123,0.005250503294886718,0.017029732208969774,TRUE
Jph1,40.11637480848823,3.4259045134993684,1.1608234266988247,4.003051832826862e-4,0.0019901858262354514,TRUE
Tgfb2,588.1024957678411,3.4236699352923634,0.5630494657255325,7.344508343547766e-11,2.320552104291156e-9,TRUE
Ttc39aos1,21.182055742157853,3.4161050512516726,1.5399931313081527,0.0049265228109109105,0.016152602388694825,TRUE
Pcdhb11,9.051475237352868,3.4143072249879007,2.4637463192200406,0.0043040936094294055,0.014463103068761474,TRUE
Sarm1,8.7392392609566,3.4130772534348717,2.647448083695138,0.0047562600320565415,0.01569834158298026,TRUE
Gm19569,5.299360489434984,3.4096584424935164,2.323876837099713,0.003953805498565048,0.013485550379823012,TRUE
Ncoa4-ps,15.36109594519561,3.4070494930358386,1.3279872972711346,0.0036329620300913548,0.012555376296260938,TRUE
Msi1,8.956717571284027,3.402441273071148,2.5779202153430076,0.004635307931636642,0.015372722834606662,TRUE
Gm23027,5.542907487531643,3.394948637188355,2.4007263774842493,0.0043020716813582755,0.014458825523785081,TRUE
Gbp5,201.71989821423705,3.394475203371907,0.8949502116302337,8.329934819527796e-6,7.059235807330295e-5,TRUE
Ace3,11.681142527992831,3.393773485780576,3.1091827835893158,0.005315921670981597,0.017198570111999285,TRUE
Grin2d,76.61743930456866,3.385223871703719,0.6522665380566158,2.5701458183317878e-8,4.3638227812572706e-7,TRUE
Gm13578,6.550454369793136,3.3708999465025844,2.3642147389218784,0.004264957046863034,0.01435407876389311,TRUE
Arhgap32,984.0042624883739,3.370085188417504,0.4277760293937471,2.2596255670331444e-16,3.000559294634937e-14,TRUE
Fads2b,371.69984896443884,3.365887817901788,1.1034983891481775,8.789540864888934e-5,5.414233771432064e-4,TRUE
Zfp174,39.05790214561365,3.363864167769688,0.7575969229900513,2.464231117818835e-6,2.438521140091583e-5,TRUE
Serpinb9b,7.82416518480183,3.3620889644154075,2.323527004857085,0.004121264908005221,0.013955625162083984,TRUE
Ces1h,30.685691207326965,3.3587028262767866,1.5136656090759566,0.001359377760113048,0.005538790134863317,TRUE
Fmn1,188.6262032804761,3.3577614793748243,0.43060739518861624,9.451483109871376e-16,1.0480376258348437e-13,TRUE
Ptprt,42.51877668055367,3.356926454404241,1.7641485300862436,0.005658307511737566,0.018130062491965762,TRUE
Chp2,26.346757850386854,3.3525117872515064,1.570500359586972,0.005531575502135311,0.017800904222024683,TRUE
Cavin4,395.92669776970945,3.3502011457449323,0.9054057237700724,9.804401180709256e-6,8.123346128480353e-5,TRUE
Pdzrn4,17.51045315645359,3.3440695492113384,2.7205436067188566,0.005338648052155193,0.017260525983395746,TRUE
Dsp,3991.0827704863686,3.3413738640821875,0.4871013284249695,4.0210397151424696e-13,2.2764273226048495e-11,TRUE
Gm5503,12.31971444910265,3.3343569266517443,2.329875974560244,0.007956033337803332,0.02411165205436316,TRUE
Gnao1,99.75117884651475,3.333583131314906,0.9574578652593821,4.137941398051946e-5,2.843821954054568e-4,TRUE
Fam184a,72.5561256333179,3.3333897479937478,1.1386979879685706,2.4099001703795024e-4,0.0012919545273923955,TRUE
Gm19950,12.735411082786086,3.3314142654686,2.459207651154088,0.004631243645416348,0.015364522869008867,TRUE
Sema3g,1250.9066032148123,3.3299987702020064,0.5557000711243731,1.2388194760519448e-10,3.679293843874276e-9,TRUE
Gm30970,8.40823297621302,3.32563838385968,2.3492580783502466,0.004388423949995329,0.014701518090567037,TRUE
Doc2b,201.0010081271145,3.32524512770763,1.0998780793579113,1.2967459380653392e-4,7.519879944232915e-4,TRUE
Fam107a,505.24696612344917,3.315702453249179,1.0304856044717994,5.331492613592988e-5,3.5381390479688083e-4,TRUE
Syne3,102.77758797416661,3.313425985390592,0.9009513416202459,1.2131576552395107e-5,9.80737375812343e-5,TRUE
Dcaf12l1,12.285242853119438,3.312283839407652,1.5110363786815815,0.005650158374230782,0.01811595372998374,TRUE
Atg9a,521.2848502971791,3.3100229707605555,0.5309947330291747,3.4322525807709435e-11,1.167510881574032e-9,TRUE
Ppargc1a,135.89841558406314,3.3023680419994936,0.7279573515188645,3.5927339777638405e-7,4.489173426584527e-6,TRUE
4833413G10Rik,49.35785296526179,3.292933176718887,0.8051361011444078,7.295145047999438e-6,6.326719458743448e-5,TRUE
Cmip,1191.8592015736738,3.2737357380995538,0.5933447170938593,2.4089108497928748e-9,5.3808492631734866e-8,TRUE
Ccdc24,7.696589825808632,3.261095301188928,2.3981146913779603,0.004921625701979196,0.016139287273094678,TRUE
Rp1,46.029174183173886,3.2595410811231815,1.5508813311295158,0.006102682897726838,0.019300834426706524,TRUE
1700101I11Rik,6.987388254772493,3.250889522667141,2.3929836434608474,0.004986013909248279,0.01630784748723853,TRUE
Pak3,10.764253938562003,3.241850978067058,2.418109435308787,0.005045542759062561,0.016458973126681774,TRUE
Cyp2a5,12313.978137913358,3.2393425005129104,1.9244184920559828,0.0017588129313422934,0.0068676949109148415,TRUE
Slc5a3,509.1243552291201,3.2310313740151617,0.651668063508656,4.324987894349755e-8,6.949865649153741e-7,TRUE
Gm42984,7.796516160136004,3.2301374306481128,2.289607272452663,0.004717668401346145,0.015586956783841747,TRUE
Gm49338,142.28741418375344,3.227451556601318,0.6357061043241382,4.327240875567364e-8,6.949865649153741e-7,TRUE
